user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP294.12602_R.bin.60.fa	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	N/A	N/A	N/A	N/A	N/A	GCA_900541395.1	95.0	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella merdigallinarum	77.34	0.22	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900555975.1, s__Mailhella sp900555975, 95.0, 77.73, 0.06; GCF_900155525.1, s__Mailhella massiliensis, 95.0, 77.59, 0.12; GCA_900770205.1, s__Mailhella sp900770205, 95.0, 77.53, 0.04; GCA_905187505.1, s__Mailhella sp905187505, 95.0, 77.08, 0.11; GCA_003150275.1, s__Mailhella excrementigallinarum, 95.0, 77.05, 0.16; GCA_017408905.1, s__Mailhella sp017408905, 95.0, 77.02, 0.09; GCA_905192935.1, s__Mailhella sp905192935, 95.0, 77.01, 0.08; GCA_910579055.1, s__Mailhella sp910579055, 95.0, 76.99, 0.16; GCA_900553065.1, s__Mailhella sp900553065, 95.0, 76.78, 0.08; GCA_910577155.1, s__Mailhella sp910577155, 95.0, 76.75, 0.0; GCA_019119045.1, s__Mailhella merdavium, 95.0, 76.64, 0.12; GCA_017522745.1, s__Mailhella sp017522745, 95.0, 76.4, 0.08; GCA_902783285.1, s__Mailhella sp902783285, 95.0, 76.34, 0.05; GCA_017411945.1, s__Mailhella sp017411945, 95.0, 76.26, 0.07; GCA_910578585.1, s__Mailhella sp910578585, 95.0, 75.95, 0.02; GCA_017940105.1, s__Mailhella sp017940105, 95.0, 75.58, 0.03; GCA_003512875.1, s__Mailhella sp003512875, 95.0, 75.31, 0.01	65.93	11	0.934406355502412	N/A
STP294.12602_R.bin.61.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	11.18	11	0.8165318428106701	N/A
STP294.12602_R.bin.62.fa	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Antricoccaceae;g__Epidermidibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCF_009834025.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Antricoccaceae;g__Epidermidibacterium;s__Epidermidibacterium keratini	78.19	0.4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Antricoccaceae;g__Epidermidibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.28	11	0.9528423930791095	N/A
STP294.12602_R.bin.63.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	ANI	classification based on placement in class-level tree	GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 77.74, 0.18; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 77.63, 0.19; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 77.58, 0.18; GCA_018377235.1, s__Clostridium_Q sp018377235, 95.0, 77.45, 0.13; GCA_016302185.1, s__Clostridium_Q sp016302185, 95.0, 77.37, 0.18; GCA_018223375.1, s__Clostridium_Q sp000435655, 95.0, 77.33, 0.15; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 77.19, 0.12; GCF_003024715.1, s__Clostridium_Q fessum, 95.0, 77.07, 0.11; GCA_910575795.1, s__Clostridium_Q sp910575795, 95.0, 76.86, 0.09; GCA_009911305.1, s__Clostridium_Q sp009911305, 95.0, 76.82, 0.09	63.96	11	0.9358174515217391	Genome has more than 30.8% of markers with multiple hits
STP294.12602_R.bin.64.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 80.4, 0.49; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 79.42, 0.45; GCF_900129655.1, s__Bacteroides clarus, 95.0, 79.41, 0.5; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 79.26, 0.43; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 79.23, 0.41; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 79.14, 0.34; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 79.03, 0.43; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 79.0, 0.42; GCF_900241005.1, s__Bacteroides cutis, 95.0, 78.85, 0.42; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 78.8, 0.28; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 78.77, 0.33; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 78.76, 0.33; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 78.68, 0.33; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 78.66, 0.37; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 78.6, 0.28; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 78.52, 0.27; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 78.52, 0.27; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 78.51, 0.27; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 78.48, 0.35; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 78.48, 0.33; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 78.46, 0.26; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 78.42, 0.25; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 78.38, 0.27; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 78.31, 0.26; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 78.28, 0.26; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 78.22, 0.33; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 78.06, 0.3; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 78.0, 0.34; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.91, 0.33; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 77.76, 0.21; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.74, 0.29; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 77.73, 0.21; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 77.73, 0.21; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 77.7, 0.17; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 77.69, 0.19; GCF_002222615.2, s__Bacteroides caccae, 95.0, 77.67, 0.22; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 77.66, 0.17; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 77.65, 0.18; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 77.64, 0.16; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 77.64, 0.2; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 77.62, 0.29; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 77.61, 0.17; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.6, 0.2; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 77.6, 0.17; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 77.59, 0.28; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 77.57, 0.14; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 77.57, 0.17; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 77.55, 0.18; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.53, 0.18; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.52, 0.24; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 77.52, 0.21; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 77.51, 0.21; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.5, 0.18; GCF_900106755.1, s__Bacteroides faecis, 95.0, 77.47, 0.18; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 77.46, 0.17; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 77.44, 0.24; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.4, 0.2; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.36, 0.13; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 77.35, 0.16; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 77.34, 0.23; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.32, 0.2; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 77.29, 0.14; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 77.28, 0.15; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.21, 0.18; GCF_900130135.1, s__Bacteroides togonis, 95.0, 77.19, 0.2; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.12, 0.22; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.11, 0.15; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 77.06, 0.23; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 77.04, 0.2; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 77.01, 0.15; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 76.99, 0.19; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 76.98, 0.16; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.96, 0.25; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 76.95, 0.14; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 76.94, 0.17; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.94, 0.21; GCF_000499785.1, s__Bacteroides neonati, 95.0, 76.89, 0.16; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 76.85, 0.25; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 76.82, 0.23; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 76.82, 0.21; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.82, 0.19; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 76.79, 0.15; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.79, 0.15; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.74, 0.21; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.71, 0.14; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.68, 0.18; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.55, 0.15; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.54, 0.13; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.39, 0.15; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 76.37, 0.12; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 76.37, 0.13; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.37, 0.14; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.16, 0.13; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 75.92, 0.14	13.98	11	0.9556466441142857	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 67.5% of markers with multiple hits
STP294.12602_R.bin.65.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__	N/A	N/A	N/A	N/A	N/A	GCA_012729855.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp012729855	76.78	0.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	50.18	11	0.9016904825023621	N/A
STP294.12602_R.bin.66.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	26.53	11	0.8888858102217037	N/A
STP294.12602_R.bin.67.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.5%)
STP294.12602_R.bin.68.fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.74	11	0.8125864300142247	N/A
STP294.12602_R.bin.69.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.5%)
STP294.12602_R.bin.7.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP294.12602_R.bin.70.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAGPHI01;s__	N/A	N/A	N/A	N/A	N/A	GCA_018055565.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAGPHI01;s__JAGPHI01 sp018055565	77.11	0.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAGPHI01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	82.01	11	0.8983742125816772	N/A
STP294.12602_R.bin.71.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCF_002222615.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	77.29	0.12	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003865075.1, s__Bacteroides faecalis, 95.0, 78.7, 0.11; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 78.54, 0.1; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 77.7, 0.09; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 77.59, 0.12; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 77.55, 0.08; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.46, 0.08; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 77.38, 0.15; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.23, 0.14; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 77.2, 0.11; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 77.19, 0.03; GCF_900106755.1, s__Bacteroides faecis, 95.0, 77.19, 0.14; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 77.15, 0.11; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 77.14, 0.16; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 77.12, 0.15; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 77.05, 0.01; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 77.05, 0.12; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 77.01, 0.14; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 76.97, 0.02; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 76.97, 0.15; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 76.94, 0.14; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 76.91, 0.17; GCA_000613465.1, s__Bacteroides nordii, 95.0, 76.9, 0.07; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 76.89, 0.05; GCF_900129655.1, s__Bacteroides clarus, 95.0, 76.89, 0.02; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 76.88, 0.15; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 76.87, 0.07; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 76.86, 0.14; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 76.79, 0.12; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 76.79, 0.02; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 76.78, 0.12; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 76.78, 0.06; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 76.77, 0.06; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 76.65, 0.03; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.63, 0.02; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.55, 0.01; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 76.54, 0.07; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 76.5, 0.03; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.47, 0.02; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 76.44, 0.05; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 76.43, 0.04; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.43, 0.02; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 76.4, 0.02; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.34, 0.01; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 76.31, 0.05; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 76.23, 0.03; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 76.2, 0.04; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 76.17, 0.08; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.17, 0.02; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 76.16, 0.03; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 76.1, 0.03; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 76.07, 0.05; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 76.05, 0.05; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 76.04, 0.03; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 76.04, 0.01; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 76.04, 0.05; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 76.03, 0.05; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.0, 0.03; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 76.0, 0.04; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 75.96, 0.02; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 75.9, 0.01; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 75.89, 0.07; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 75.88, 0.03; GCF_900241005.1, s__Bacteroides cutis, 95.0, 75.86, 0.02; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 75.79, 0.05; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 75.78, 0.03; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 75.78, 0.04; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 75.76, 0.03; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 75.76, 0.04; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 75.72, 0.03; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 75.72, 0.03; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 75.67, 0.01; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 75.65, 0.01; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 75.65, 0.01; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 75.64, 0.01; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 75.62, 0.07; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 75.59, 0.06; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 75.58, 0.01; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 75.57, 0.05; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 75.54, 0.03; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 75.53, 0.02; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 75.53, 0.07; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 75.5, 0.02; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 75.43, 0.05; GCF_000499785.1, s__Bacteroides neonati, 95.0, 75.39, 0.05; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 75.36, 0.03; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 75.27, 0.01; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 75.25, 0.02; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 75.12, 0.02; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 75.09, 0.01; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 75.09, 0.01; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 75.08, 0.03; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 75.04, 0.01; GCF_900130135.1, s__Bacteroides togonis, 95.0, 74.91, 0.02	11.02	11	0.9950346790196078	N/A
STP294.12602_R.bin.72.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Bacillus_AD;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Bacillus_AD;s__	ANI	classification based on placement in class-level tree	GCF_000380245.2, s__Bacillus_AD massiliogorillae, 95.0, 79.99, 0.35; GCF_016908835.1, s__Bacillus_AD endoradicis, 95.0, 79.81, 0.33; GCF_902374955.1, s__Bacillus_AD massilioanorexius, 95.0, 77.88, 0.21; GCF_014712675.1, s__Bacillus_AD faecalis, 95.0, 77.24, 0.13; GCF_001243895.1, s__Bacillus_AD testis, 95.0, 77.21, 0.11	25.04	11	0.9621242877794306	Genome has more than 60.0% of markers with multiple hits
STP294.12602_R.bin.73.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_009929695.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp009929695	77.34	0.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019113785.1, s__Ruthenibacterium merdigallinarum, 95.0, 78.13, 0.33; GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 77.63, 0.18; GCA_014799685.1, s__Ruthenibacterium sp014799685, 95.0, 77.62, 0.21; GCA_900546885.1, s__Ruthenibacterium merdipullorum, 95.0, 77.61, 0.25; GCA_018380115.1, s__Ruthenibacterium sp018380115, 95.0, 77.47, 0.2; GCA_905212515.1, s__Ruthenibacterium sp905212515, 95.0, 77.27, 0.19; GCA_910587145.1, s__Ruthenibacterium sp013316265, 95.0, 77.27, 0.23; GCA_002315015.1, s__Ruthenibacterium avium, 95.0, 76.72, 0.12; GCA_019119935.1, s__Ruthenibacterium merdavium, 95.0, 76.68, 0.12	86.06	11	0.8997194636233533	N/A
STP294.12602_R.bin.74.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	ANI	classification based on placement in class-level tree	GCF_000231275.1, s__Alistipes_A indistinctus, 95.0, 79.5, 0.35; GCF_009557455.1, s__Alistipes_A pullistercoris, 95.0, 77.04, 0.15; GCA_910583985.1, s__Alistipes_A sp910583985, 95.0, 76.94, 0.2; GCA_900545315.1, s__Alistipes_A sp900545315, 95.0, 76.85, 0.19; GCA_900549685.1, s__Alistipes_A sp900549685, 95.0, 76.78, 0.19; GCF_000321205.1, s__Alistipes_A ihumii, 95.0, 76.67, 0.18; GCA_900539755.1, s__Alistipes_A sp900539755, 95.0, 76.56, 0.14; GCA_019119305.1, s__Alistipes_A merdigallinarum, 95.0, 76.13, 0.11; GCA_900546005.1, s__Alistipes_A pullicola, 95.0, 75.98, 0.11	16.94	11	0.921632711851435	Genome has more than 60.8% of markers with multiple hits
STP294.12602_R.bin.75.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
